Date,Category,District,Provider_ID,Demand_Count,Rainfall_Level,Is_Rainy,Is_Sunny,Is_Holiday,Is_Long_Weekend,Special_Event,Sunny_Days_Consecutive,Rainy_Days_Consecutive
2024-11-08,Plumbing,Colombo,PRO-PLU-07,1,High,1,0,0,0,0,0,1
2024-11-08,Plumbing,Gampaha,PRO-PLU-06,2,High,1,0,0,0,0,0,1
2024-11-08,Electrical repairs,Colombo,PRO-ELE-06,10,High,1,0,0,0,0,0,1
2024-11-08,Electrical repairs,Colombo,PRO-ELE-04,11,High,1,0,0,0,0,0,1
2024-11-08,Plumbing,Colombo,PRO-PLU-01,0,High,1,0,0,0,0,0,1
2024-11-08,Grass cutting,Gampaha,PRO-GRA-03,0,High,1,0,0,0,0,0,1
2024-11-08,Electrical repairs,Gampaha,PRO-ELE-01,12,High,1,0,0,0,0,0,1
2024-11-08,Plumbing,Gampaha,PRO-PLU-04,2,High,1,0,0,0,0,0,1
2024-11-08,Child care,Colombo,PRO-CHI-06,10,High,1,0,0,0,0,0,1
2024-11-08,Child care,Colombo,PRO-CHI-08,12,High,1,0,0,0,0,0,1
2024-11-08,Plumbing,Gampaha,PRO-PLU-05,2,High,1,0,0,0,0,0,1
2024-11-08,Plumbing,Gampaha,PRO-PLU-03,2,High,1,0,0,0,0,0,1
2024-11-08,Grass cutting,Colombo,PRO-GRA-10,0,High,1,0,0,0,0,0,1
2024-11-08,Plumbing,Gampaha,PRO-PLU-08,0,High,1,0,0,0,0,0,1
2024-11-08,Plumbing,Gampaha,PRO-PLU-02,2,High,1,0,0,0,0,0,1
2024-11-08,Child care,Gampaha,PRO-CHI-01,11,High,1,0,0,0,0,0,1
2024-11-08,Child care,Gampaha,PRO-CHI-04,11,High,1,0,0,0,0,0,1
2024-11-09,Plumbing,Gampaha,PRO-PLU-02,0,Low,0,1,0,0,0,1,0
2024-11-09,Grass cutting,Gampaha,PRO-GRA-18,1,Low,0,1,0,0,0,1,0
2024-11-09,Plumbing,Colombo,PRO-PLU-08,0,Low,0,1,0,0,0,1,0
2024-11-09,Plumbing,Colombo,PRO-PLU-01,2,Low,0,1,0,0,0,1,0
2024-11-09,Child care,Colombo,PRO-CHI-06,0,Low,0,1,0,0,0,1,0
2024-11-09,Child care,Colombo,PRO-CHI-03,0,Low,0,1,0,0,0,1,0
2024-11-09,Plumbing,Gampaha,PRO-PLU-03,1,Low,0,1,0,0,0,1,0
2024-11-09,Plumbing,Gampaha,PRO-PLU-06,1,Low,0,1,0,0,0,1,0
2024-11-09,Electrical repairs,Gampaha,PRO-ELE-04,5,Low,0,1,0,0,0,1,0
2024-11-09,Plumbing,Colombo,PRO-PLU-04,0,Low,0,1,0,0,0,1,0
2024-11-09,Grass cutting,Gampaha,PRO-GRA-03,1,Low,0,1,0,0,0,1,0
2024-11-09,Plumbing,Colombo,PRO-PLU-05,2,Low,0,1,0,0,0,1,0
2024-11-09,Child care,Colombo,PRO-CHI-04,0,Low,0,1,0,0,0,1,0
2024-11-09,Grass cutting,Colombo,PRO-GRA-01,2,Low,0,1,0,0,0,1,0
2024-11-09,Electrical repairs,Colombo,PRO-ELE-03,6,Low,0,1,0,0,0,1,0
2024-11-09,Electrical repairs,Gampaha,PRO-ELE-06,7,Low,0,1,0,0,0,1,0
2024-11-09,Plumbing,Colombo,PRO-PLU-07,0,Low,0,1,0,0,0,1,0
2024-11-09,Grass cutting,Gampaha,PRO-GRA-12,2,Low,0,1,0,0,0,1,0
2024-11-10,Plumbing,Gampaha,PRO-PLU-05,2,Low,0,1,0,0,0,2,0
2024-11-10,Plumbing,Colombo,PRO-PLU-07,0,Low,0,1,0,0,0,2,0
2024-11-10,Child care,Colombo,PRO-CHI-02,1,Low,0,1,0,0,0,2,0
2024-11-10,Child care,Gampaha,PRO-CHI-05,0,Low,0,1,0,0,0,2,0
2024-11-10,Electrical repairs,Gampaha,PRO-ELE-05,7,Low,0,1,0,0,0,2,0
2024-11-10,Grass cutting,Gampaha,PRO-GRA-02,1,Low,0,1,0,0,0,2,0
2024-11-10,Plumbing,Gampaha,PRO-PLU-02,0,Low,0,1,0,0,0,2,0
2024-11-10,Electrical repairs,Colombo,PRO-ELE-08,6,Low,0,1,0,0,0,2,0
2024-11-10,Move-in / move-out cleaning,Colombo,PRO-MOV-04,5,Low,0,1,0,0,0,2,0
2024-11-10,Child care,Gampaha,PRO-CHI-08,2,Low,0,1,0,0,0,2,0
2024-11-10,Electrical repairs,Colombo,PRO-ELE-02,5,Low,0,1,0,0,0,2,0
2024-11-10,Child care,Colombo,PRO-CHI-06,1,Low,0,1,0,0,0,2,0
2024-11-10,Planting,Colombo,PRO-PLA-04,2,Low,0,1,0,0,0,2,0
2024-11-10,Electrical repairs,Gampaha,PRO-ELE-06,6,Low,0,1,0,0,0,2,0
2024-11-10,Post-construction cleaning,Gampaha,PRO-POS-04,7,Low,0,1,0,0,0,2,0
2024-11-10,Landscaping,Gampaha,PRO-LAN-04,11,Low,0,1,0,0,0,2,0
2024-11-10,Plumbing,Colombo,PRO-PLU-01,0,Low,0,1,0,0,0,2,0
2024-11-10,Plumbing,Gampaha,PRO-PLU-08,1,Low,0,1,0,0,0,2,0
2024-11-10,Grass cutting,Gampaha,PRO-GRA-18,2,Low,0,1,0,0,0,2,0
2024-11-10,Grass cutting,Colombo,PRO-GRA-04,1,Low,0,1,0,0,0,2,0
2024-11-10,Plumbing,Gampaha,PRO-PLU-06,1,Low,0,1,0,0,0,2,0
2024-11-11,Grass cutting,Gampaha,PRO-GRA-05,2,Low,0,1,0,0,0,3,0
2024-11-11,Grass cutting,Colombo,PRO-GRA-18,1,Low,0,1,0,0,0,3,0
2024-11-11,Plumbing,Gampaha,PRO-PLU-01,0,Low,0,1,0,0,0,3,0
2024-11-11,Grass cutting,Colombo,PRO-GRA-04,0,Low,0,1,0,0,0,3,0
2024-11-11,Plumbing,Gampaha,PRO-PLU-08,1,Low,0,1,0,0,0,3,0
2024-11-11,Plumbing,Colombo,PRO-PLU-04,1,Low,0,1,0,0,0,3,0
2024-11-11,Plumbing,Gampaha,PRO-PLU-07,1,Low,0,1,0,0,0,3,0
2024-11-11,Electrical repairs,Gampaha,PRO-ELE-01,1,Low,0,1,0,0,0,3,0
2024-11-11,Electrical repairs,Gampaha,PRO-ELE-06,0,Low,0,1,0,0,0,3,0
2024-11-11,Plumbing,Colombo,PRO-PLU-05,1,Low,0,1,0,0,0,3,0
2024-11-11,Child care,Colombo,PRO-CHI-01,10,Low,0,1,0,0,0,3,0
2024-11-11,Plumbing,Colombo,PRO-PLU-02,0,Low,0,1,0,0,0,3,0
2024-11-11,Plumbing,Gampaha,PRO-PLU-03,1,Low,0,1,0,0,0,3,0
2024-11-11,Grass cutting,Gampaha,PRO-GRA-10,2,Low,0,1,0,0,0,3,0
2024-11-11,Child care,Gampaha,PRO-CHI-03,11,Low,0,1,0,0,0,3,0
2024-11-11,Electrical repairs,Gampaha,PRO-ELE-05,0,Low,0,1,0,0,0,3,0
2024-11-11,Child care,Colombo,PRO-CHI-05,12,Low,0,1,0,0,0,3,0
2024-11-11,Electrical repairs,Colombo,PRO-ELE-03,2,Low,0,1,0,0,0,3,0
2024-11-11,Plumbing,Gampaha,PRO-PLU-06,1,Low,0,1,0,0,0,3,0
2024-11-11,Child care,Colombo,PRO-CHI-06,12,Low,0,1,0,0,0,3,0
2024-11-12,Grass cutting,Gampaha,PRO-GRA-07,0,Low,0,1,0,0,0,4,0
2024-11-12,Grass cutting,Gampaha,PRO-GRA-02,1,Low,0,1,0,0,0,4,0
2024-11-12,Grass cutting,Colombo,PRO-GRA-18,2,Low,0,1,0,0,0,4,0
2024-11-12,Plumbing,Gampaha,PRO-PLU-06,1,Low,0,1,0,0,0,4,0
2024-11-12,Plumbing,Gampaha,PRO-PLU-05,0,Low,0,1,0,0,0,4,0
2024-11-12,Plumbing,Gampaha,PRO-PLU-01,1,Low,0,1,0,0,0,4,0
2024-11-12,Child care,Gampaha,PRO-CHI-03,10,Low,0,1,0,0,0,4,0
2024-11-12,Electrical repairs,Gampaha,PRO-ELE-06,2,Low,0,1,0,0,0,4,0
2024-11-12,Plumbing,Colombo,PRO-PLU-08,2,Low,0,1,0,0,0,4,0
2024-11-12,Grass cutting,Gampaha,PRO-GRA-03,1,Low,0,1,0,0,0,4,0
2024-11-12,Electrical repairs,Gampaha,PRO-ELE-07,0,Low,0,1,0,0,0,4,0
2024-11-12,Plumbing,Gampaha,PRO-PLU-07,2,Low,0,1,0,0,0,4,0
2024-11-12,Plumbing,Gampaha,PRO-PLU-03,1,Low,0,1,0,0,0,4,0
2024-11-12,Electrical repairs,Colombo,PRO-ELE-03,2,Low,0,1,0,0,0,4,0
2024-11-12,Plumbing,Colombo,PRO-PLU-04,0,Low,0,1,0,0,0,4,0
2024-11-12,Child care,Colombo,PRO-CHI-06,11,Low,0,1,0,0,0,4,0
2024-11-12,Electrical repairs,Gampaha,PRO-ELE-01,1,Low,0,1,0,0,0,4,0
2024-11-12,Child care,Gampaha,PRO-CHI-01,11,Low,0,1,0,0,0,4,0
2024-11-12,Watering,Gampaha,PRO-WAT-02,5,Low,0,1,0,0,0,4,0
2024-11-12,Plumbing,Gampaha,PRO-PLU-02,0,Low,0,1,0,0,0,4,0
2024-11-12,Child care,Gampaha,PRO-CHI-07,10,Low,0,1,0,0,0,4,0
2024-11-13,Grass cutting,Gampaha,PRO-GRA-07,17,Low,0,1,0,0,0,5,0
2024-11-13,Plumbing,Gampaha,PRO-PLU-07,1,Low,0,1,0,0,0,5,0
2024-11-13,Grass cutting,Gampaha,PRO-GRA-17,15,Low,0,1,0,0,0,5,0
2024-11-13,Plumbing,Colombo,PRO-PLU-04,2,Low,0,1,0,0,0,5,0
2024-11-13,Grass cutting,Gampaha,PRO-GRA-10,16,Low,0,1,0,0,0,5,0
2024-11-13,Grass cutting,Colombo,PRO-GRA-15,16,Low,0,1,0,0,0,5,0
2024-11-13,Plumbing,Gampaha,PRO-PLU-08,2,Low,0,1,0,0,0,5,0
2024-11-13,Plumbing,Colombo,PRO-PLU-01,1,Low,0,1,0,0,0,5,0
2024-11-13,Plumbing,Colombo,PRO-PLU-02,1,Low,0,1,0,0,0,5,0
2024-11-13,Grass cutting,Colombo,PRO-GRA-04,15,Low,0,1,0,0,0,5,0
2024-11-13,Plumbing,Gampaha,PRO-PLU-03,1,Low,0,1,0,0,0,5,0
2024-11-13,Grass cutting,Colombo,PRO-GRA-08,17,Low,0,1,0,0,0,5,0
2024-11-13,Plumbing,Colombo,PRO-PLU-05,2,Low,0,1,0,0,0,5,0
2024-11-13,Grass cutting,Gampaha,PRO-GRA-02,17,Low,0,1,0,0,0,5,0
2024-11-13,Plumbing,Colombo,PRO-PLU-06,0,Low,0,1,0,0,0,5,0
2024-11-13,Grass cutting,Gampaha,PRO-GRA-09,15,Low,0,1,0,0,0,5,0
2024-11-14,Plumbing,Colombo,PRO-PLU-06,0,Low,0,1,0,0,0,6,0
2024-11-14,Child care,Colombo,PRO-CHI-05,11,Low,0,1,0,0,0,6,0
2024-11-14,Electrical repairs,Colombo,PRO-ELE-05,1,Low,0,1,0,0,0,6,0
2024-11-14,Plumbing,Gampaha,PRO-PLU-03,1,Low,0,1,0,0,0,6,0
2024-11-14,Electrical repairs,Colombo,PRO-ELE-07,1,Low,0,1,0,0,0,6,0
2024-11-14,Plumbing,Colombo,PRO-PLU-08,0,Low,0,1,0,0,0,6,0
2024-11-14,Plumbing,Colombo,PRO-PLU-07,1,Low,0,1,0,0,0,6,0
2024-11-14,Plumbing,Gampaha,PRO-PLU-04,1,Low,0,1,0,0,0,6,0
2024-11-14,Plumbing,Gampaha,PRO-PLU-01,2,Low,0,1,0,0,0,6,0
2024-11-14,Grass cutting,Colombo,PRO-GRA-14,17,Low,0,1,0,0,0,6,0
2024-11-14,Plumbing,Gampaha,PRO-PLU-05,0,Low,0,1,0,0,0,6,0
2024-11-14,Child care,Colombo,PRO-CHI-08,10,Low,0,1,0,0,0,6,0
2024-11-14,Grass cutting,Colombo,PRO-GRA-15,15,Low,0,1,0,0,0,6,0
2024-11-14,Grass cutting,Colombo,PRO-GRA-08,16,Low,0,1,0,0,0,6,0
2024-11-14,Grass cutting,Gampaha,PRO-GRA-04,16,Low,0,1,0,0,0,6,0
2024-11-14,Grass cutting,Colombo,PRO-GRA-18,16,Low,0,1,0,0,0,6,0
2024-11-14,Plumbing,Gampaha,PRO-PLU-02,2,Low,0,1,0,0,0,6,0
2024-11-14,Electrical repairs,Gampaha,PRO-ELE-03,1,Low,0,1,0,0,0,6,0
2024-11-14,Electrical repairs,Colombo,PRO-ELE-08,0,Low,0,1,0,0,0,6,0
2024-11-14,Child care,Gampaha,PRO-CHI-03,11,Low,0,1,0,0,0,6,0
2024-11-14,Child care,Colombo,PRO-CHI-07,12,Low,0,1,0,0,0,6,0
2024-11-14,Grass cutting,Gampaha,PRO-GRA-03,16,Low,0,1,0,0,0,6,0
2024-11-15,Plumbing,Gampaha,PRO-PLU-08,0,High,1,0,1,1,0,0,1
2024-11-15,Electrical repairs,Colombo,PRO-ELE-06,10,High,1,0,1,1,0,0,1
2024-11-15,Child care,Colombo,PRO-CHI-03,1,High,1,0,1,1,0,0,1
2024-11-15,Plumbing,Gampaha,PRO-PLU-07,2,High,1,0,1,1,0,0,1
2024-11-15,Plumbing,Colombo,PRO-PLU-06,2,High,1,0,1,1,0,0,1
2024-11-15,Child care,Gampaha,PRO-CHI-02,2,High,1,0,1,1,0,0,1
2024-11-15,Electrical repairs,Gampaha,PRO-ELE-02,10,High,1,0,1,1,0,0,1
2024-11-15,Plumbing,Gampaha,PRO-PLU-03,2,High,1,0,1,1,0,0,1
2024-11-15,Plumbing,Colombo,PRO-PLU-02,0,High,1,0,1,1,0,0,1
2024-11-15,Child care,Colombo,PRO-CHI-06,0,High,1,0,1,1,0,0,1
2024-11-15,Grass cutting,Gampaha,PRO-GRA-03,0,High,1,0,1,1,0,0,1
2024-11-15,Plumbing,Gampaha,PRO-PLU-05,1,High,1,0,1,1,0,0,1
2024-11-15,Electrical repairs,Colombo,PRO-ELE-03,12,High,1,0,1,1,0,0,1
2024-11-15,Plumbing,Gampaha,PRO-PLU-04,0,High,1,0,1,1,0,0,1
2024-11-16,Plumbing,Gampaha,PRO-PLU-04,17,High,1,0,0,0,0,0,2
2024-11-16,Plumbing,Colombo,PRO-PLU-02,17,High,1,0,0,0,0,0,2
2024-11-16,Plumbing,Colombo,PRO-PLU-08,16,High,1,0,0,0,0,0,2
2024-11-16,Grass cutting,Gampaha,PRO-GRA-06,0,High,1,0,0,0,0,0,2
2024-11-16,Electrical repairs,Colombo,PRO-ELE-05,16,High,1,0,0,0,0,0,2
2024-11-16,Plumbing,Gampaha,PRO-PLU-01,16,High,1,0,0,0,0,0,2
2024-11-16,Child care,Colombo,PRO-CHI-03,2,High,1,0,0,0,0,0,2
2024-11-16,Plumbing,Gampaha,PRO-PLU-03,16,High,1,0,0,0,0,0,2
2024-11-16,Grass cutting,Gampaha,PRO-GRA-05,0,High,1,0,0,0,0,0,2
2024-11-16,Child care,Colombo,PRO-CHI-05,1,High,1,0,0,0,0,0,2
2024-11-16,Grass cutting,Colombo,PRO-GRA-18,0,High,1,0,0,0,0,0,2
2024-11-16,Child care,Gampaha,PRO-CHI-04,0,High,1,0,0,0,0,0,2
2024-11-16,Plumbing,Colombo,PRO-PLU-05,16,High,1,0,0,0,0,0,2
2024-11-16,Electrical repairs,Gampaha,PRO-ELE-03,16,High,1,0,0,0,0,0,2
2024-11-16,Grass cutting,Colombo,PRO-GRA-02,0,High,1,0,0,0,0,0,2
2024-11-16,Grass cutting,Gampaha,PRO-GRA-08,0,High,1,0,0,0,0,0,2
2024-11-16,Grass cutting,Colombo,PRO-GRA-16,0,High,1,0,0,0,0,0,2
2024-11-16,Grass cutting,Colombo,PRO-GRA-07,0,High,1,0,0,0,0,0,2
2024-11-16,Plumbing,Colombo,PRO-PLU-07,15,High,1,0,0,0,0,0,2
2024-11-16,Plumbing,Gampaha,PRO-PLU-06,15,High,1,0,0,0,0,0,2
2024-11-16,Electrical repairs,Gampaha,PRO-ELE-04,16,High,1,0,0,0,0,0,2
2024-11-16,Grass cutting,Colombo,PRO-GRA-03,0,High,1,0,0,0,0,0,2
2024-11-17,Grass cutting,Colombo,PRO-GRA-11,0,High,1,0,0,0,0,0,3
2024-11-17,Plumbing,Colombo,PRO-PLU-03,17,High,1,0,0,0,0,0,3
2024-11-17,Grass cutting,Colombo,PRO-GRA-15,0,High,1,0,0,0,0,0,3
2024-11-17,Plumbing,Colombo,PRO-PLU-02,15,High,1,0,0,0,0,0,3
2024-11-17,Child care,Gampaha,PRO-CHI-06,1,High,1,0,0,0,0,0,3
2024-11-17,Grass cutting,Gampaha,PRO-GRA-17,0,High,1,0,0,0,0,0,3
2024-11-17,Plumbing,Gampaha,PRO-PLU-05,17,High,1,0,0,0,0,0,3
2024-11-17,Plumbing,Gampaha,PRO-PLU-06,15,High,1,0,0,0,0,0,3
2024-11-17,Grass cutting,Colombo,PRO-GRA-08,0,High,1,0,0,0,0,0,3
2024-11-17,Plumbing,Colombo,PRO-PLU-08,16,High,1,0,0,0,0,0,3
2024-11-17,Plumbing,Gampaha,PRO-PLU-04,17,High,1,0,0,0,0,0,3
2024-11-17,Plumbing,Colombo,PRO-PLU-07,17,High,1,0,0,0,0,0,3
2024-11-17,Plumbing,Colombo,PRO-PLU-01,17,High,1,0,0,0,0,0,3
2024-11-17,Electrical repairs,Colombo,PRO-ELE-06,16,High,1,0,0,0,0,0,3
2024-11-18,Plumbing,Gampaha,PRO-PLU-04,2,High,1,0,0,0,0,0,4
2024-11-18,Grass cutting,Colombo,PRO-GRA-14,0,High,1,0,0,0,0,0,4
2024-11-18,Grass cutting,Colombo,PRO-GRA-03,0,High,1,0,0,0,0,0,4
2024-11-18,Grass cutting,Gampaha,PRO-GRA-09,0,High,1,0,0,0,0,0,4
2024-11-18,Child care,Gampaha,PRO-CHI-08,10,High,1,0,0,0,0,0,4
2024-11-18,Plumbing,Colombo,PRO-PLU-05,0,High,1,0,0,0,0,0,4
2024-11-18,Electrical repairs,Colombo,PRO-ELE-08,11,High,1,0,0,0,0,0,4
2024-11-18,Plumbing,Gampaha,PRO-PLU-02,2,High,1,0,0,0,0,0,4
2024-11-18,Grass cutting,Colombo,PRO-GRA-04,0,High,1,0,0,0,0,0,4
2024-11-18,Grass cutting,Colombo,PRO-GRA-02,0,High,1,0,0,0,0,0,4
2024-11-18,Plumbing,Gampaha,PRO-PLU-08,0,High,1,0,0,0,0,0,4
2024-11-18,Grass cutting,Gampaha,PRO-GRA-16,0,High,1,0,0,0,0,0,4
2024-11-18,Grass cutting,Colombo,PRO-GRA-11,0,High,1,0,0,0,0,0,4
2024-11-18,Plumbing,Gampaha,PRO-PLU-06,0,High,1,0,0,0,0,0,4
2024-11-18,Plumbing,Colombo,PRO-PLU-01,1,High,1,0,0,0,0,0,4
2024-11-18,Plumbing,Gampaha,PRO-PLU-07,1,High,1,0,0,0,0,0,4
2024-11-18,Grass cutting,Colombo,PRO-GRA-18,0,High,1,0,0,0,0,0,4
2024-11-18,Plumbing,Colombo,PRO-PLU-03,2,High,1,0,0,0,0,0,4
2024-11-18,Grass cutting,Colombo,PRO-GRA-17,0,High,1,0,0,0,0,0,4
2024-11-19,Plumbing,Colombo,PRO-PLU-04,2,High,1,0,0,0,0,0,5
2024-11-19,Plumbing,Gampaha,PRO-PLU-03,0,High,1,0,0,0,0,0,5
2024-11-19,Plumbing,Colombo,PRO-PLU-02,1,High,1,0,0,0,0,0,5
2024-11-19,Grass cutting,Colombo,PRO-GRA-08,0,High,1,0,0,0,0,0,5
2024-11-19,Child care,Gampaha,PRO-CHI-06,12,High,1,0,0,0,0,0,5
2024-11-19,Plumbing,Colombo,PRO-PLU-05,2,High,1,0,0,0,0,0,5
2024-11-19,Grass cutting,Colombo,PRO-GRA-09,0,High,1,0,0,0,0,0,5
2024-11-19,Electrical repairs,Gampaha,PRO-ELE-06,12,High,1,0,0,0,0,0,5
2024-11-19,Grass cutting,Colombo,PRO-GRA-17,0,High,1,0,0,0,0,0,5
2024-11-19,Grass cutting,Gampaha,PRO-GRA-04,0,High,1,0,0,0,0,0,5
2024-11-19,Plumbing,Gampaha,PRO-PLU-08,2,High,1,0,0,0,0,0,5
2024-11-19,Plumbing,Gampaha,PRO-PLU-07,1,High,1,0,0,0,0,0,5
2024-11-19,Grass cutting,Gampaha,PRO-GRA-11,0,High,1,0,0,0,0,0,5
2024-11-19,Grass cutting,Gampaha,PRO-GRA-13,0,High,1,0,0,0,0,0,5
2024-11-19,Plumbing,Colombo,PRO-PLU-06,1,High,1,0,0,0,0,0,5
2024-11-19,Plumbing,Gampaha,PRO-PLU-01,2,High,1,0,0,0,0,0,5
2024-11-19,Grass cutting,Gampaha,PRO-GRA-16,0,High,1,0,0,0,0,0,5
2024-11-19,Grass cutting,Gampaha,PRO-GRA-05,0,High,1,0,0,0,0,0,5
2024-11-19,Grass cutting,Gampaha,PRO-GRA-06,0,High,1,0,0,0,0,0,5
2024-11-20,Plumbing,Gampaha,PRO-PLU-03,2,High,1,0,0,0,0,0,6
2024-11-20,Grass cutting,Gampaha,PRO-GRA-11,0,High,1,0,0,0,0,0,6
2024-11-20,Plumbing,Colombo,PRO-PLU-05,2,High,1,0,0,0,0,0,6
2024-11-20,Child care,Gampaha,PRO-CHI-05,11,High,1,0,0,0,0,0,6
2024-11-20,Grass cutting,Colombo,PRO-GRA-13,0,High,1,0,0,0,0,0,6
2024-11-20,Grass cutting,Colombo,PRO-GRA-15,0,High,1,0,0,0,0,0,6
2024-11-20,Plumbing,Gampaha,PRO-PLU-06,0,High,1,0,0,0,0,0,6
2024-11-20,Plumbing,Gampaha,PRO-PLU-02,2,High,1,0,0,0,0,0,6
2024-11-20,Plumbing,Colombo,PRO-PLU-08,0,High,1,0,0,0,0,0,6
2024-11-20,Electrical repairs,Colombo,PRO-ELE-05,11,High,1,0,0,0,0,0,6
2024-11-20,Grass cutting,Gampaha,PRO-GRA-07,0,High,1,0,0,0,0,0,6
2024-11-20,Electrical repairs,Colombo,PRO-ELE-03,12,High,1,0,0,0,0,0,6
2024-11-20,Plumbing,Gampaha,PRO-PLU-01,0,High,1,0,0,0,0,0,6
2024-11-20,Plumbing,Colombo,PRO-PLU-04,1,High,1,0,0,0,0,0,6
2024-11-20,Child care,Colombo,PRO-CHI-03,11,High,1,0,0,0,0,0,6
2024-11-20,Grass cutting,Gampaha,PRO-GRA-12,0,High,1,0,0,0,0,0,6
2024-11-21,Plumbing,Colombo,PRO-PLU-08,0,High,1,0,0,0,0,0,7
2024-11-21,Plumbing,Colombo,PRO-PLU-04,0,High,1,0,0,0,0,0,7
2024-11-21,Grass cutting,Gampaha,PRO-GRA-15,0,High,1,0,0,0,0,0,7
2024-11-21,Child care,Gampaha,PRO-CHI-03,12,High,1,0,0,0,0,0,7
2024-11-21,Electrical repairs,Colombo,PRO-ELE-08,11,High,1,0,0,0,0,0,7
2024-11-21,Grass cutting,Gampaha,PRO-GRA-10,0,High,1,0,0,0,0,0,7
2024-11-21,Electrical repairs,Gampaha,PRO-ELE-07,12,High,1,0,0,0,0,0,7
2024-11-21,Plumbing,Colombo,PRO-PLU-06,1,High,1,0,0,0,0,0,7
2024-11-21,Plumbing,Colombo,PRO-PLU-02,2,High,1,0,0,0,0,0,7
2024-11-21,Plumbing,Gampaha,PRO-PLU-03,2,High,1,0,0,0,0,0,7
2024-11-21,Plumbing,Gampaha,PRO-PLU-05,1,High,1,0,0,0,0,0,7
2024-11-21,Electrical repairs,Colombo,PRO-ELE-03,12,High,1,0,0,0,0,0,7
2024-11-21,Child care,Gampaha,PRO-CHI-08,12,High,1,0,0,0,0,0,7
2024-11-21,Grass cutting,Colombo,PRO-GRA-13,0,High,1,0,0,0,0,0,7
2024-11-21,Grass cutting,Gampaha,PRO-GRA-08,0,High,1,0,0,0,0,0,7
2024-11-21,Child care,Colombo,PRO-CHI-07,12,High,1,0,0,0,0,0,7
2024-11-21,Plumbing,Colombo,PRO-PLU-07,1,High,1,0,0,0,0,0,7
2024-11-22,Plumbing,Gampaha,PRO-PLU-02,0,High,1,0,0,0,0,0,8
2024-11-22,Plumbing,Gampaha,PRO-PLU-03,1,High,1,0,0,0,0,0,8
2024-11-22,Child care,Colombo,PRO-CHI-02,11,High,1,0,0,0,0,0,8
2024-11-22,Grass cutting,Gampaha,PRO-GRA-05,0,High,1,0,0,0,0,0,8
2024-11-22,Grass cutting,Colombo,PRO-GRA-04,0,High,1,0,0,0,0,0,8
2024-11-22,Grass cutting,Gampaha,PRO-GRA-12,0,High,1,0,0,0,0,0,8
2024-11-22,Grass cutting,Colombo,PRO-GRA-08,0,High,1,0,0,0,0,0,8
2024-11-22,Grass cutting,Colombo,PRO-GRA-16,0,High,1,0,0,0,0,0,8
2024-11-22,Plumbing,Colombo,PRO-PLU-06,1,High,1,0,0,0,0,0,8
2024-11-22,Electrical repairs,Colombo,PRO-ELE-02,12,High,1,0,0,0,0,0,8
2024-11-22,Plumbing,Colombo,PRO-PLU-07,0,High,1,0,0,0,0,0,8
2024-11-22,Plumbing,Colombo,PRO-PLU-04,2,High,1,0,0,0,0,0,8
2024-11-22,Plumbing,Gampaha,PRO-PLU-01,0,High,1,0,0,0,0,0,8
2024-11-22,Plumbing,Gampaha,PRO-PLU-05,1,High,1,0,0,0,0,0,8
2024-11-22,Grass cutting,Gampaha,PRO-GRA-13,0,High,1,0,0,0,0,0,8
2024-11-22,Grass cutting,Colombo,PRO-GRA-14,0,High,1,0,0,0,0,0,8
2024-11-23,Grass cutting,Gampaha,PRO-GRA-18,25,Low,0,1,0,0,1,1,0
2024-11-23,Plumbing,Colombo,PRO-PLU-06,27,Low,0,1,0,0,1,1,0
2024-11-23,Grass cutting,Colombo,PRO-GRA-14,26,Low,0,1,0,0,1,1,0
2024-11-23,Plumbing,Colombo,PRO-PLU-01,27,Low,0,1,0,0,1,1,0
2024-11-23,Plumbing,Gampaha,PRO-PLU-08,25,Low,0,1,0,0,1,1,0
2024-11-23,Plumbing,Colombo,PRO-PLU-03,27,Low,0,1,0,0,1,1,0
2024-11-23,Grass cutting,Gampaha,PRO-GRA-09,27,Low,0,1,0,0,1,1,0
2024-11-23,Grass cutting,Gampaha,PRO-GRA-08,26,Low,0,1,0,0,1,1,0
2024-11-23,Grass cutting,Gampaha,PRO-GRA-13,25,Low,0,1,0,0,1,1,0
2024-11-23,Plumbing,Gampaha,PRO-PLU-07,26,Low,0,1,0,0,1,1,0
2024-11-23,Electrical repairs,Gampaha,PRO-ELE-07,7,Low,0,1,0,0,1,1,0
2024-11-23,Grass cutting,Colombo,PRO-GRA-16,26,Low,0,1,0,0,1,1,0
2024-11-23,Child care,Gampaha,PRO-CHI-07,1,Low,0,1,0,0,1,1,0
2024-11-23,Child care,Gampaha,PRO-CHI-02,2,Low,0,1,0,0,1,1,0
2024-11-23,Plumbing,Gampaha,PRO-PLU-05,26,Low,0,1,0,0,1,1,0
2024-11-23,Plumbing,Colombo,PRO-PLU-02,25,Low,0,1,0,0,1,1,0
2024-11-23,Electrical repairs,Colombo,PRO-ELE-02,5,Low,0,1,0,0,1,1,0
2024-11-23,Plumbing,Colombo,PRO-PLU-04,26,Low,0,1,0,0,1,1,0
2024-11-24,Electrical repairs,Colombo,PRO-ELE-08,15,High,1,0,0,0,1,0,1
2024-11-24,Plumbing,Gampaha,PRO-PLU-08,41,High,1,0,0,0,1,0,1
2024-11-24,Child care,Colombo,PRO-CHI-05,2,High,1,0,0,0,1,0,1
